NO,MO,SITE_ID,HQ_TOWN,BSC,physical_trx,MAX_trx,delta,Net_TRXs_Available,Total_TS_Available,BCCH,NOOFSDCCH,FPDCH,TCH_Available_For_Voice,Equipped_Erlang_Capacity_forVoice,SITESTATUS,MACRO_IBS,DATE,NEW_EXISTING,CGI,Showcase,TCC,Physical_SITE_ID,IOE,4TRX,2TS,OPCO TOWN,SitePreference,Clutter,Capacity_Area,STATE,SUB-REGION,REGION,MSC,Circle_ID,Macrosite,ATP_Status,Cell_Name,Site_Name,RBS_type,Site_Priority_Passive,Passive_partner,Super_Platinum,LAT,LONG,Site_Category,Locked_TRX,Active_900_TRX,Active_1800_TRX,Vendor,roaming_inroaming,business_Priority,Acceptance_Status,
31,10109,ZM3376,Kitwe,BASKITWE01,5,5,,5,40,1.000000000000000,2.000000000000000,2.000000000000000,35.000000000000000,26.440000000000000,Active,Macro,44750,EXISTING,645-01-21022-10109,Gold,,ZM3376,Non IOE,,,Kitwe,Gold,Lubasi Chama,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Indoor,,KITWEPOLICEC,KITWE POLICE CAMP,Flexi MR,Gold,TOWERCO-IHS,NO,-12.8165,28.205,Gold,0,3.000000000000000,2.000000000000000,Nokia,Non Roaming,Gold,ACCEPTED
32,1011,ZM0011,Chililabombwe,BASKITWE01,3,3,,3,24,1.000000000000000,2.000000000000000,3.000000000000000,18.000000000000000,11.490000000000000,Active,Macro,44902,EXISTING,645-01-21023-1011,Silver,,ZM0011,Non IOE,,,Chililabombwe,Silver,Namoonga Shikapande,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Indoor,,CHILILABOMBWE1,CHILILABOMBWE,Flexi MR,Silver,TOWERCO-IHS,NO,-12.371279,27.843223,Silver,0,2.000000000000000,1.000000000000000,Nokia,Non Roaming,Silver,ACCEPTED
33,10117,ZM3393,Mufulira,BASKITWE01,3,3,,3,24,1.000000000000000,2.000000000000000,3.000000000000000,18.000000000000000,11.490000000000000,Active,Macro,44671,EXISTING,645-01-21023-10117,Silver,,ZM3393,Non IOE,,,Mufulira,Silver,Freeboy Kaliba,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Indoor,,ORCHARDA,ORCHARD,Flexi MR,Silver,TOWERCO-IHS,NO,-12.5463,28.2381,Silver,0,2.000000000000000,1.000000000000000,Nokia,Roaming,Silver,ACCEPTED
34,10118,ZM3393,Mufulira,BASKITWE01,4,4,,4,32,1.000000000000000,3.000000000000000,1.000000000000000,27.000000000000000,19.270000000000000,Active,Macro,44671,EXISTING,645-01-21023-10118,Silver,,ZM3393,Non IOE,,,Mufulira,Silver,Freeboy Kaliba,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Indoor,,ORCHARDB,ORCHARD,Flexi MR,Silver,TOWERCO-IHS,NO,-12.5463,28.2381,Silver,0,3.000000000000000,1.000000000000000,Nokia,Roaming,Silver,ACCEPTED
35,10119,ZM3393,Mufulira,BASKITWE01,4,4,,4,32,1.000000000000000,3.000000000000000,2.000000000000000,26.000000000000000,18.380000000000000,Active,Macro,44671,EXISTING,645-01-21023-10119,Silver,,ZM3393,Non IOE,,,Mufulira,Silver,Freeboy Kaliba,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Indoor,,ORCHARDC,ORCHARD,Flexi MR,Silver,TOWERCO-IHS,NO,-12.5463,28.2381,Silver,0,3.000000000000000,1.000000000000000,Nokia,Roaming,Silver,ACCEPTED
36,1012,ZM0011,Chililabombwe,BASKITWE01,6,6,,6,48,1.000000000000000,5.000000000000000,2.000000000000000,40.000000000000000,31.000000000000000,Active,Macro,44902,EXISTING,645-01-21023-1012,Silver,,ZM0011,Non IOE,,,Chililabombwe,Silver,Namoonga Shikapande,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Indoor,,CHILILABOMBWE2,CHILILABOMBWE,Flexi MR,Silver,TOWERCO-IHS,NO,-12.371279,27.843223,Silver,0,4.000000000000000,2.000000000000000,Nokia,Non Roaming,Silver,ACCEPTED
37,10127,ZM3380,Kitwe,BASKITWE01,3,3,,3,24,1.000000000000000,3.000000000000000,2.000000000000000,18.000000000000000,11.490000000000000,Active,Macro,44750,EXISTING,645-01-21022-10127,Gold,,ZM3380,Non IOE,,,Kitwe,Gold,Lubasi Chama,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Indoor,,LUBAMBEA,LUBAMBE,Flexi MR,Gold,TOWERCO-IHS,NO,-12.7987,28.2214,Gold,0,2.000000000000000,1.000000000000000,Nokia,Non Roaming,Gold,ACCEPTED
38,10128,ZM3380,Kitwe,BASKITWE01,3,3,,3,24,1.000000000000000,3.000000000000000,2.000000000000000,18.000000000000000,11.490000000000000,Active,Macro,44750,EXISTING,645-01-21022-10128,Gold,,ZM3380,Non IOE,,,Kitwe,Gold,Lubasi Chama,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Indoor,,LUBAMBEB,LUBAMBE,Flexi MR,Gold,TOWERCO-IHS,NO,-12.7987,28.2214,Gold,0,2.000000000000000,1.000000000000000,Nokia,Non Roaming,Gold,ACCEPTED
39,10129,ZM3380,Kitwe,BASKITWE01,3,3,,3,24,1.000000000000000,3.000000000000000,2.000000000000000,18.000000000000000,11.490000000000000,Active,Macro,44750,EXISTING,645-01-21022-10129,Gold,,ZM3380,Non IOE,,,Kitwe,Gold,Lubasi Chama,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Indoor,,LUBAMBEC,LUBAMBE,Flexi MR,Gold,TOWERCO-IHS,NO,-12.7987,28.2214,Gold,0,2.000000000000000,1.000000000000000,Nokia,Non Roaming,Gold,ACCEPTED
40,1013,ZM0011,Chililabombwe,BASKITWE01,3,3,,3,24,1.000000000000000,3.000000000000000,1.000000000000000,19.000000000000000,12.330000000000000,Active,Macro,44902,EXISTING,645-01-21023-1013,Silver,,ZM0011,Non IOE,,,Chililabombwe,Silver,Namoonga Shikapande,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Indoor,,CHILILABOMBWE3,CHILILABOMBWE,Flexi MR,Silver,TOWERCO-IHS,NO,-12.371279,27.843223,Silver,0,2.000000000000000,1.000000000000000,Nokia,Non Roaming,Silver,ACCEPTED
